lat,lng,State,country,city_ascii
48.1299,11.575,,Germany,Munich
48.15,17.117,,Slovakia,Bratislava
48.1566,28.2849,,Moldova,Soroca
48.1697,-122.1446,,United States,Arlington
48.1721,27.3034,,Moldova,Edinet
48.1814,-103.6364,,United States,Williston
48.1865,-122.4708,,United States,Camano
48.1865,40.7861,,Russia,Belaya Kalitva
48.2,15.6333,,Austria,Sankt Polten
48.2,16.3666,,Austria,Vienna
48.2156,-114.3261,,United States,Kalispell
48.2308,-114.27,,United States,Evergreen
48.2363,129.5059,,China,Xinqing
48.2374,-101.278,,United States,Minot
48.239,126.482,,China,Beian
48.2394,27.6056,,Moldova,Donduseni
48.2451,-122.3426,,United States,Stanwood
48.25,-79.0332,,Canada,Rouyn-Noranda
48.2787,46.1687,,Russia,Akhtubinsk
48.2822,-116.5613,,United States,Sandpoint
48.2965,-122.6331,,United States,Oak Harbor
48.2996,38.0547,,Ukraine,Horlivka
48.3053,25.9216,,Ukraine,Chernivtsi
48.309,18.0873,,Slovakia,Nitra
48.3192,14.2888,,Austria,Linz
48.3318,40.2518,,Russia,Kamensk-Shakhtinskiy
48.3404,4.0834,,France,Troyes
48.35,10.9,,Germany,Augsburg
48.3629,27.0779,,Moldova,Briceni
48.3666,17.6,,Slovakia,Trnava
48.3708,-114.1903,,United States,Columbia Falls
48.3827,27.4381,,Moldova,Ocnita
48.3904,-4.495,,France,Brest
48.4004,10,,Germany,Ulm
48.4202,-122.3116,,United States,Mount Vernon
48.4209,-101.3381,,United States,Minot AFB
48.4228,-119.5159,,United States,Omak
48.4333,-123.35,,Canada,Victoria
48.4333,-114.3593,,United States,Whitefish
48.4333,-71.0667,,Canada,Chicoutimi
48.4337,-68.5167,,Canada,Rimouski
48.4462,-89.275,,Canada,Thunder Bay
48.455,135.12,,Russia,Khabarovsk
48.4615,142.09,,Russia,Krasnogorsk
48.4666,-81.3333,,Canada,Timmins
48.4677,-122.3298,,United States,Burlington
48.48,35,,Ukraine,Dnipro
48.4878,-122.6292,,United States,Anacortes
48.49,124.88,,China,Nehe
48.5041,32.2603,,Ukraine,Kropyvnyts'kyy
48.5113,-122.2321,,United States,Sedro-Woolley
48.5167,-2.7833,,France,Saint-Brieuc
48.5333,2.6666,,France,Melun
48.5427,-109.6804,,United States,Havre
48.5454,-117.8986,,United States,Colville
48.5504,-58.5666,,Canada,Stephenville
48.5666,-78.1167,,Canada,Amos
48.567,13.4666,,Germany,Passau
48.5698,39.3344,,Ukraine,Luhans'k
48.58,7.75,,France,Strasbourg
48.5837,19.1332,,Slovakia,Zvolen
48.5884,-93.4083,,United States,International Falls
48.63,22.25,,Ukraine,Uzhhorod
48.6337,142.8,,Russia,Makarov
48.6837,6.2,,France,Nancy
48.6843,26.5809,,Ukraine,Kam'yanets'-Podil's'kyy
48.71,44.5,,Russia,Volgograd
48.7194,37.5344,,Ukraine,Kramators'k
48.7199,-122.3468,,United States,Sudden Valley
48.7304,21.25,,Slovakia,Kosice
48.7333,19.15,,Slovakia,Banska Bystrica
48.7504,-91.6166,,Canada,Atikokan
48.7504,-86.3667,,Canada,Marathon
48.7543,-122.4687,,United States,Bellingham
48.7543,30.2109,,Ukraine,Uman'
48.7704,11.45,,Germany,Ingolstadt
48.78,9.2,,Germany,Stuttgart
48.7948,44.7744,,Russia,Volzhskiy
48.7974,132.9508,,Russia,Birobidzhan
48.8,-79.2,,Canada,La Sarre
48.8005,2.1333,,France,Versailles
48.8106,103.5317,,Mongolia,Bulgan
48.817,-56.8666,,Canada,Buchans
48.8373,-64.4934,,Canada,Gaspe
48.8525,-122.5893,,United States,Ferndale
48.8666,-72.2333,,Canada,Dolbeau
48.8666,106.4666,,Mongolia,Dzuunharaa
48.8667,2.3333,,France,Paris
48.8867,18.048,,Slovakia,Trencin
48.9204,38.4274,,Ukraine,Lysychans'k
48.923,-122.7543,,United States,Birch Bay
48.9337,89.95,,Mongolia,Olgiy
48.9348,24.7094,,Ukraine,Ivano-Frankivs'k
48.9379,40.3974,,Russia,Millerovo
48.95,-57.9333,,Canada,Corner Brook
48.95,-54.55,,Canada,Gander
48.9503,-122.4544,,United States,Lynden
48.9664,96.7833,,Mongolia,Hodrogo
48.9699,140.2749,,Russia,Sovetskaya Gavan'
48.98,14.46,,Czechia,Ceske Budejovice
48.9839,-122.7414,,United States,Blaine
48.9997,21.2394,,Slovakia,Presov
49,8.4,,Germany,Karlsruhe
49,131.0833,,Russia,Obluch'ye
49.017,-88.25,,Canada,Nipigon
49.0204,12.12,,Germany,Regensburg
49.0504,-122.3,,Canada,Abbotsford
49.0533,104.1183,,Mongolia,Erdenet
49.067,-81.0166,,Canada,Cochrane
49.0833,142.0333,,Russia,Uglegorsk
49.0835,33.4296,,Ukraine,Kremenchuk
49.0873,140.2425,,Russia,Vanino
49.1,-116.5167,,Canada,Creston
49.1,-66.6833,,Canada,Cap-Chat
49.1203,6.18,,France,Metz
49.146,-123.9343,,Canada,Nanaimo
49.1521,-125.9031,,Canada,Tofino
49.1666,-121.95,,Canada,Chilliwack
49.1744,-57.4269,,Canada,Deer Lake
49.18,125.23,,China,Nenjiang
49.1838,-0.35,,France,Caen
49.2004,16.61,,Czechia,Brno
49.2198,18.7494,,Slovakia,Zilina
49.2227,-68.158,,Canada,Baie-Comeau
49.2254,28.4816,,Ukraine,Vinnytsya
49.2304,17.65,,Czechia,Zlin
49.2416,143.085,,Russia,Poronaysk
49.2504,4.03,,France,Reims
49.2504,6.97,,Germany,Saarbrucken
49.2734,-123.1216,,Canada,Vancouver
49.2804,120.73,,China,Yakeshi
49.3444,23.4994,,Ukraine,Drohobych
49.4004,15.5833,,Czechia,Jihlava
49.4167,-82.4333,,Canada,Kapuskasing
49.42,8.7,,Germany,Heidelberg
49.4249,27.0015,,Ukraine,Khmel'nyts'kyy
49.4304,1.08,,France,Rouen
49.4347,32.0709,,Ukraine,Cherkasy
49.45,11.08,,Germany,Nuremberg
49.47,11,,Germany,Furth
49.4837,-117.2833,,Canada,Nelson
49.4837,-58.1166,,Canada,Trout River
49.4867,105.9228,,Mongolia,Darhan
49.4958,5.9806,,Luxembourg,Esch-sur-Alzette
49.5004,-119.5833,,Canada,Penticton
49.5004,8.47,,Germany,Mannheim
49.505,0.105,,France,Le Havre
49.5167,-115.7667,,Canada,Cranbrook
49.5171,-96.6833,,Canada,Steinbach
49.536,25.5821,,Ukraine,Ternopil'
49.545,6.3669,,Luxembourg,Remich
49.574,34.5703,,Ukraine,Poltava
49.6,117.43,,China,Manzhouli
49.6117,6.13,,Luxembourg,Luxembourg
49.6167,106.35,,Mongolia,Darhan
49.63,17.25,,Czechia,Olomouc
49.645,5.9908,,Luxembourg,Capellen
49.6453,100.1544,,Mongolia,Moron
49.6504,-1.65,,France,Cherbourg
49.6666,-103.85,,Canada,Weyburn
49.6833,-125,,Canada,Courtenay
49.6833,5.8167,,Belgium,Arlon
49.7,6.3333,,Luxembourg,Grevenmacher
49.7005,-112.8333,,Canada,Lethbridge
49.7005,-83.6666,,Canada,Hearst
49.7166,-86.9666,,Canada,Geraldton
49.7218,37.5981,,Ukraine,Kup'yans'k
49.7404,13.36,,Czechia,Plzen
49.7489,6.1061,,Luxembourg,Mersch
49.7504,-77.6333,,Canada,Matagami
49.7504,129.6167,,Russia,Progress
49.7656,5.8908,,Luxembourg,Redange-sur-Attert
49.7667,-94.4666,,Canada,Kenora
49.7722,43.6518,,Russia,Frolovo
49.7743,30.1309,,Ukraine,Bila Tserkva
49.7833,-92.8333,,Canada,Dryden
49.8004,9.95,,Germany,Wurzburg
49.8056,6.4222,,Luxembourg,Echternach
49.8226,-64.348,,Canada,Port-Menier
49.8304,18.25,,Czechia,Ostrava
49.8333,-99.95,,Canada,Brandon
49.835,24.03,,Ukraine,L'viv
49.883,-97.166,,Canada,Winnipeg
49.8833,6.1667,,Luxembourg,Diekirch
49.8837,-124.55,,Canada,Powell River
49.9,-119.4833,,Canada,Kelowna
49.9004,2.3,,France,Amiens
49.9146,-6.3143,,United Kingdom,Hugh Town
49.9337,1.0833,,France,Dieppe
49.935,6.2089,,Luxembourg,Vianden
49.967,-55.583,,Canada,La Scie
49.9689,5.9319,,Luxembourg,Wiltz
49.9825,8.2732,,Germany,Mainz
49.9833,92.0666,,Mongolia,Ulaangom
50,36.25,,Ukraine,Kharkiv
50.0161,45.4261,,Russia,Nikolayevsk
50.0171,-125.25,,Canada,Campbell River
50.0333,-110.6833,,Canada,Medicine Hat
50.0404,15.76,,Czechia,Pardubice
50.0477,46.8773,,Russia,Pallasovka
50.0547,6.0314,,Luxembourg,Clervaux
50.06,19.96,,Poland,Krakow
50.0665,118.0265,,Russia,Krasnokamensk
50.0679,43.2175,,Russia,Mikhaylovka
50.0705,22,,Poland,Rzeszow
50.0804,8.25,,Germany,Wiesbaden
50.0804,45.4,,Russia,Kamyshin
50.0833,14.466,,Czechia,Prague
50.1,8.675,,Germany,Frankfurt
50.1337,-5.55,,United Kingdom,Penzance
50.15,-96.8833,,Canada,Selkirk
50.1913,-61.8107,,Canada,Natashquan
50.206,15.812,,Czechia,Hradec Kralove
50.2091,38.0987,,Russia,Valuyki
50.2228,136.8974,,Russia,Amursk
50.237,12.875,,Czechia,Karlovy Vary
50.2456,28.6622,,Ukraine,Zhytomyr
50.25,106.2,,Mongolia,Suhbaatar
50.25,127.446,,China,Heihe
50.2604,19.02,,Poland,Katowice
50.2617,-5.0433,,United Kingdom,Truro
50.263,-91.9166,,Canada,Sioux Lookout
50.2666,10.9666,,Germany,Coburg
50.2666,127.5333,,Russia,Blagoveshchensk
50.2833,2.7833,,France,Arras
50.2837,-107.7666,,Canada,Swift Current
50.3018,-64.0173,,Canada,Mingan
50.3161,-66.36,,Canada,Sept-Iles
50.317,11.9167,,Germany,Hof
50.3304,18.67,,Poland,Gliwice
50.35,18.91,,Poland,Bytom
50.3505,7.6,,Germany,Koblenz
50.3527,106.4527,,Russia,Kyakhta
50.3854,-4.16,,United Kingdom,Plymouth
50.3886,116.5186,,Russia,Borzya
50.4,-105.55,,Canada,Moose Jaw
50.4144,36.8944,,Russia,Shebekino
50.4171,-73.8666,,Canada,Baie-du-Poste
50.4204,4.45,,Belgium,Charleroi
50.4334,30.5166,,Ukraine,Kyiv
50.446,3.939,,Belgium,Mons
50.45,-104.617,,Canada,Regina
50.45,-3.5,,United Kingdom,Torquay
50.4704,4.87,,Belgium,Namur
50.4943,30.7809,,Ukraine,Brovary
50.5306,116.3006,,Russia,Sherlovaya Gora
50.555,137.02,,Russia,Komsomol'sk-na-Amure
50.5667,123.7167,,China,Oroqen Zizhiqi
50.5671,-111.9,,Canada,Brooks
50.5837,8.65,,Germany,Giessen
50.6166,26.2528,,Ukraine,Rivne
50.63,5.58,,Belgium,Liege
50.63,36.5999,,Russia,Belgorod
50.6333,-97,,Canada,Gimli
50.65,3.08,,France,Lille
50.6535,38.6931,,Russia,Alekseyevka
50.663,14.081,,Czechia,Usti nad Labem
50.6667,-120.3333,,Canada,Kamloops
50.6837,-121.9333,,Canada,Lillooet
50.685,17.9313,,Poland,Opole
50.6905,156.085,,Russia,Severo-Kuril'sk
50.7,-1.3,,United Kingdom,Newport
50.7004,-3.53,,United Kingdom,Exeter
50.7167,-2.4333,,United Kingdom,Dorchester
50.7167,-2,,United Kingdom,Poole
50.7171,-127.5,,Canada,Port Hardy
50.7205,7.08,,Germany,Bonn
50.73,-1.9,,United Kingdom,Bournemouth
50.7472,25.3334,,Ukraine,Luts'k
50.7546,59.54,,Russia,Dombarovskiy
50.7734,42.0031,,Russia,Uryupinsk
50.7833,121.5167,,China,Genhe
50.8,15.08,,Czechia,Liberec
50.8003,-1.08,,United Kingdom,Portsmouth
50.83,12.92,,Germany,Chemnitz
50.8303,-0.17,,United Kingdom,Brighton
50.8333,-0.7833,,United Kingdom,Chichester
50.8333,-0.1833,,United Kingdom,Hove
50.8333,4.3333,,Belgium,Brussels
50.853,5.677,,Netherlands,Maastricht
50.8667,-0.0167,,United Kingdom,Lewes
50.8704,12.07,,Germany,Gera
50.8904,20.66,,Poland,Kielce
50.8975,142.1561,,Russia,Aleksandrovsk-Sakhalinskiy
50.9,-1.4,,United Kingdom,Southampton
50.9191,128.4637,,Russia,Belogorsk
50.9243,34.7809,,Ukraine,Sumy
50.93,6.95,,Germany,Cologne
50.9304,11.58,,Germany,Jena
50.9333,-102.8,,Canada,Melville
50.95,115.5666,,Russia,Olovyannaya
50.9504,1.8333,,France,Calais
50.9504,28.65,,Ukraine,Korosten'
50.964,5.484,,Belgium,Hasselt
50.9701,11.03,,Germany,Erfurt
50.9881,81.4877,,Russia,Gornyak
51.0005,-118.1833,,Canada,Revelstoke
51.0167,-1.3167,,United Kingdom,Winchester
51.0174,45.6974,,Russia,Krasnoarmeysk
51.0211,-3.1047,,United Kingdom,Taunton
51.03,3.7,,Belgium,Gent
51.0333,90.2333,,Russia,Teeli
51.0337,-93.8333,,Canada,Red Lake
51.05,13.75,,Germany,Dresden
51.0541,31.8903,,Ukraine,Nizhyn
51.083,-114.08,,Canada,Calgary
51.1031,114.5228,,Russia,Aginskoye
51.1104,17.03,,Poland,Wroclaw
51.1178,133.0241,,Russia,Chegdomyn
51.1337,1.3,,United Kingdom,Dover
51.15,-100.05,,Canada,Dauphin
51.1571,82.195,,Russia,Zmeinogorsk
51.1603,54.9999,,Russia,Sol'-Iletsk
51.178,-115.5719,,Canada,Banff
51.2,58.33,,Russia,Novotroitsk
51.21,58.6273,,Russia,Orsk
51.2171,-102.4665,,Canada,Yorkton
51.2171,24.7166,,Ukraine,Kovel'
51.2204,3.23,,Belgium,Bruges
51.2204,4.415,,Belgium,Antwerp
51.2204,6.78,,Germany,Dusseldorf
51.2423,-58.647,,Canada,Saint-Augustin
51.2424,33.209,,Ukraine,Konotop
51.25,7.17,,Germany,Wuppertal
51.2504,22.5727,,Poland,Lublin
51.2667,0.5167,,United Kingdom,Maidstone
51.2743,37.3843,,Russia,Gubkin
51.2806,-80.658,,Canada,Moosonee
51.2808,106.5004,,Russia,Gusinoozersk
51.2827,108.8327,,Russia,Petrovsk-Zabaykal'skiy
51.3,9.5,,Germany,Kassel
51.3004,37.84,,Russia,Staryy Oskol
51.3189,-2.2086,,United Kingdom,Trowbridge
51.3354,12.41,,Germany,Leipzig
51.3458,-2.9678,,United Kingdom,Weston-super-Mare
51.35,-0.2,,United Kingdom,Sutton
51.35,110.45,,Russia,Khilok
51.3687,42.0887,,Russia,Borisoglebsk
51.3833,-0.1,,United Kingdom,Croydon
51.3833,0.5167,,United Kingdom,Rochester
51.3837,-55.6,,Canada,Saint Anthony
51.3837,-2.35,,United Kingdom,Bath
51.3894,30.0989,,Ukraine,Cheremoshna
51.3982,-0.1984,,United Kingdom,Morden
51.4,-1.3167,,United Kingdom,Newbury
51.4,0.05,,United Kingdom,Bromley
51.4062,128.1312,,Russia,Svobodnyy
51.4067,-3.2694,,United Kingdom,Barri
51.4167,-0.8333,,United Kingdom,Wokingham
51.4167,-0.75,,United Kingdom,Bracknell
51.4167,-0.2833,,United Kingdom,Kingston upon Thames
51.4191,57.5787,,Russia,Mednogorsk
51.43,5.5,,Netherlands,Eindhoven
51.43,6.75,,Germany,Duisburg
51.4333,-0.3167,,United Kingdom,Twickenham
51.4337,-116.1833,,Canada,Lake Louise
51.45,-2.5833,,United Kingdom,Bristol
51.45,-0.2,,United Kingdom,Wandsworth
51.45,-0.0167,,United Kingdom,Catford
51.45,0.15,,United Kingdom,Bexleyheath
51.45,7.0166,,Germany,Essen
51.4504,-56.95,,Canada,Forteau Bay
51.4666,140.7833,,Russia,De-Kastri
51.4667,-0.35,,United Kingdom,Hounslow
51.4667,0.2,,United Kingdom,Woolwich
51.467,-109.1333,,Canada,Kindersley
51.47,-0.98,,United Kingdom,Reading
51.4736,-0.0916,,United Kingdom,Camberwell
51.4747,58.4543,,Russia,Gay
51.4833,0.3333,,United Kingdom,Grays
51.4888,-0.3048,,United Kingdom,Ealing
51.5,-3.225,,United Kingdom,Caerdydd
51.5,-0.5833,,United Kingdom,Slough
51.5,-0.2333,,United Kingdom,Hammersmith
51.5,-0.1167,,United Kingdom,City of Westminster
51.5,-0.1167,,United Kingdom,Lambeth
51.5,-0.1167,,United Kingdom,London
51.5,-0.0167,,United Kingdom,Poplar
51.5004,46.12,,Russia,Engel's
51.502,3.61,,Netherlands,Middelburg
51.5047,-0.1998,,United Kingdom,Kensington
51.5049,31.3015,,Ukraine,Chernihiv
51.5058,-3.5772,,United Kingdom,Pen-y-Bont ar Ogwr
51.5167,-1.7833,,United Kingdom,Swindon
51.5167,-0.7,,United Kingdom,Maidenhead
51.52,81.21,,Russia,Rubtsovsk
51.5204,9.92,,Germany,Gottingen
51.53,7.45,,Germany,Dortmund
51.5333,-0.1,,United Kingdom,Islington
51.5333,0.05,,United Kingdom,East Ham
51.5457,-0.1403,,United Kingdom,Camden Town
51.55,-0.4833,,United Kingdom,Uxbridge
51.55,-0.2833,,United Kingdom,Wembley
51.55,-0.05,,United Kingdom,Hackney
51.55,0.1667,,United Kingdom,Dagenham
51.55,0.72,,United Kingdom,Southend-on-Sea
51.5535,43.1631,,Russia,Balashov
51.5597,0.0708,,United Kingdom,Ilford
51.58,46.03,,Russia,Saratov
51.5833,-2.9833,,United Kingdom,Newport
51.5833,-0.3167,,United Kingdom,Harrow
51.5833,0.2,,United Kingdom,Romford
51.6,-3.7833,,United Kingdom,Port Talbot
51.6,-0.2167,,United Kingdom,Hendon
51.6,-0.1167,,United Kingdom,Wood Green
51.6,-0.0333,,United Kingdom,Walthamstow
51.6089,-2.5203,,United Kingdom,Thornbury
51.6267,-3.4761,,United Kingdom,Clydach Vale
51.63,-3.95,,United Kingdom,Abertawe
51.6403,-3.2433,,United Kingdom,Ystrad Mynach
51.6538,103.6988,,Russia,Slyudyanka
51.6667,-0.0667,,United Kingdom,Enfield
51.6833,5.3167,,Netherlands,'s-Hertogenbosch
51.6948,35.2744,,Russia,L'gov
51.7011,-3.0444,,United Kingdom,Pont-y-pwl
51.7025,-2.9042,,United Kingdom,Usk
51.7067,94.3831,,Russia,Kyzyl
51.717,-91.8,,Canada,Cat Lake
51.73,39.27,,Russia,Voronezh
51.7333,0.4833,,United Kingdom,Chelmsford
51.74,36.19,,Russia,Kursk
51.75,-3.3833,,United Kingdom,Merthyr Tudful
51.7704,-1.25,,United Kingdom,Oxford
51.7704,14.33,,Germany,Cottbus
51.775,19.4514,,Poland,Lodz
51.78,55.11,,Russia,Orenburg
51.7833,-3.2,,United Kingdom,Ebbw Vale
51.8,-0.0667,,United Kingdom,Hertford
51.8017,-4.9708,,United Kingdom,Hwlffordd
51.8167,-0.8,,United Kingdom,Aylesbury
51.825,107.625,,Russia,Ulan-Ude
51.8333,-2.25,,United Kingdom,Gloucester
51.8333,143.1667,,Russia,Nogliki
51.8592,-4.3117,,United Kingdom,Caerfyrddin
51.8706,116.0306,,Russia,Shilka
51.8734,33.4797,,Ukraine,Shostka
51.8765,44.9961,,Russia,Atkarsk
51.8804,-0.42,,United Kingdom,Luton
51.92,4.48,,Netherlands,Rotterdam
51.9504,15.5,,Poland,Zielona Gora
51.9613,85.9577,,Russia,Gorno-Altaysk
51.9704,7.62,,Germany,Munster
51.988,5.923,,Netherlands,Arnhem
52.0024,127.6975,,Russia,Shimanovsk
52.009,116.5486,,Russia,Nerchinsk
52.0148,48.7944,,Russia,Pugachev
52.03,8.53,,Germany,Bielefeld
52.03,47.8,,Russia,Balakovo
52.0333,-0.7,,United Kingdom,Milton Keynes
52.0333,-0.3667,,United Kingdom,Chicksands
52.0347,47.3743,,Russia,Vol'sk
52.046,29.2722,,Belarus,Mazyr
52.05,-2.7167,,United Kingdom,Hereford
52.0504,-107.9833,,Canada,Biggar
52.055,113.465,,Russia,Chita
52.0703,1.17,,United Kingdom,Ipswich
52.08,4.27,,Netherlands,The Hague
52.1,23.7,,Belarus,Brest
52.1003,5.12,,Netherlands,Utrecht
52.1166,-122.15,,Canada,Williams Lake
52.1279,26.0941,,Belarus,Pinsk
52.1304,11.62,,Germany,Magdeburg
52.1333,-0.45,,United Kingdom,Bedford
52.1484,-128.1173,,Canada,Bella Bella
52.17,-106.67,,Canada,Saskatoon
52.2,-2.2,,United Kingdom,Worcester
52.2004,0.1166,,United Kingdom,Cambridge
52.2166,-87.8833,,Canada,Lansdowne House
52.2333,-78.5167,,Canada,Eastmain
52.2333,-3.3833,,United Kingdom,Llandrindod Wells
52.25,-4.25,,United Kingdom,Aberaeron
52.25,-0.8833,,United Kingdom,Northampton
52.25,10.5,,Germany,Braunschweig
52.25,21,,Poland,Warsaw
52.2666,-113.8,,Canada,Red Deer
52.2804,8.05,,Germany,Osnabruck
52.2833,-1.5833,,United Kingdom,Warwick
52.32,104.245,,Russia,Irkutsk
52.333,-112.6833,,Canada,Stettler
52.35,4.9166,,Netherlands,Amsterdam
52.3548,35.4044,,Russia,Zheleznogorsk
52.3666,-97.0333,,Canada,Berens River
52.367,9.7167,,Germany,Hannover
52.3804,4.63,,Netherlands,Haarlem
52.4004,13.07,,Germany,Potsdam
52.4058,16.8999,,Poland,Poznan
52.4167,-1.7833,,United Kingdom,Solihull
52.4204,-1.5,,United Kingdom,Coventry
52.4248,37.6044,,Russia,Livny
52.43,31,,Belarus,Homyel'
52.439,156.3594,,Russia,Bol'sheretsk
52.4622,44.2218,,Russia,Serdobsk
52.475,-1.92,,United Kingdom,Birmingham
52.4918,82.7777,,Russia,Aleysk
52.4948,39.9343,,Russia,Gryazi
52.5,-2.0833,,United Kingdom,Dudley
52.5,-2.0167,,United Kingdom,Oldbury
52.5176,5.474,,Netherlands,Lelystad
52.5218,13.4015,,Germany,Berlin
52.524,6.097,,Netherlands,Zwolle
52.5333,-56.3,,Canada,Port Hope Simpson
52.5341,85.18,,Russia,Biysk
52.5348,31.9449,,Russia,Novozybkov
52.56,103.92,,Russia,Angarsk
52.58,38.5,,Russia,Yelets
52.5804,-0.25,,United Kingdom,Peterborough
52.5827,78.9473,,Russia,Kulunda
52.5833,-2.1333,,United Kingdom,Wolverhampton
52.5947,41.5044,,Russia,Kotovsk
52.6,-2,,United Kingdom,Walsall
52.617,-94.0666,,Canada,Deer Lake
52.62,39.64,,Russia,Lipetsk
52.63,-1.1332,,United Kingdom,Leicester
52.6304,1.3,,United Kingdom,Norwich
52.6333,-2.5,,United Kingdom,Telford
52.6574,42.7174,,Russia,Kirsanov
52.6636,156.2387,,Russia,Oktyabr'skiy
52.6667,-0.7333,,United Kingdom,Oakham
52.669,90.0954,,Russia,Abaza
52.7091,58.6387,,Russia,Sibay
52.7167,-2.7333,,United Kingdom,Shrewsbury
52.73,41.43,,Russia,Tambov
52.7368,15.2288,,Poland,Gorzow Wielkopolski
52.765,103.645,,Russia,Usol'ye-Sibirskoye
52.7652,32.2448,,Russia,Klintsy
52.7666,-108.2833,,Canada,North Battleford
52.7748,55.7843,,Russia,Kumertau
52.7799,18.25,,Poland,Inowroclaw
52.7821,52.2618,,Russia,Buzuluk
52.7918,87.8677,,Russia,Tashtagol
52.8,-2.1,,United Kingdom,Stafford
52.833,104.7,,Russia,Ust'-Ordynskiy
52.8504,-102.3833,,Canada,Hudson Bay
52.8833,-118.0834,,Canada,Jasper
52.9,40.5,,Russia,Michurinsk
52.9166,-82.4333,,Canada,Attawapiskat
52.9333,-1.5,,United Kingdom,Derby
52.95,-89.8833,,Canada,Big Beaverhouse
52.9666,-113.3833,,Canada,Wetaskiwin
52.97,36.07,,Russia,Orel
52.9703,-1.17,,United Kingdom,Nottingham
52.9743,49.7243,,Russia,Chapayevsk
52.9833,116.9166,,Russia,Bukachacha
52.9837,-122.4833,,Canada,Quesnel
53,6.55,,Netherlands,Assen
53.0004,-2.18,,United Kingdom,Stoke-on-Trent
53.0049,78.6696,,Russia,Slavgorod
53.0167,-112.8166,,Canada,Camrose
53.0358,18.6048,,Poland,Torun
53.0474,60.6819,,Russia,Kartaly
53.05,-3,,United Kingdom,Wrecsam
53.062,158.623,,Russia,Petropavlovsk-Kamchatskiy
53.08,8.8,,Germany,Bremen
53.0894,91.4004,,Russia,Sayanogorsk
53.1167,-3.3,,United Kingdom,Rhuthun
53.12,49.9199,,Russia,Novokuybyshevsk
53.1204,18.01,,Poland,Bydgoszcz
53.1204,46.6,,Russia,Kuznetsk
53.1266,29.1928,,Belarus,Babruysk
53.13,8.22,,Germany,Oldenburg
53.1333,-2.3667,,United Kingdom,Sandbach
53.1333,-1.5333,,United Kingdom,Matlock
53.1368,26.0134,,Belarus,Baranavichy
53.1491,38.1215,,Russia,Yefremov
53.1496,140.73,,Russia,Nikolayevsk-na-Amure
53.15,-4.2667,,United Kingdom,Caernarfon
53.1504,23.17,,Poland,Bialystok
53.1588,103.0739,,Russia,Cheremkhovo
53.1667,-3.1333,,United Kingdom,Mold
53.17,48.48,,Russia,Syzran'
53.18,45,,Russia,Penza
53.1947,44.0444,,Russia,Kamenka
53.195,50.1513,,Russia,Samara
53.2,-105.75,,Canada,Prince Albert
53.2,-2.92,,United Kingdom,Chester
53.2204,6.58,,Netherlands,Groningen
53.2333,-0.5333,,United Kingdom,Lincoln
53.2333,87.3167,,Russia,Mundybash
53.2404,-131.8333,,Canada,Sandspit
53.2504,5.7834,,Netherlands,Leeuwarden
53.26,34.43,,Russia,Bryansk
53.2647,36.5472,,Russia,Mtsensk
53.2667,-4.3333,,United Kingdom,Llangefni
53.2833,-3.8333,,United Kingdom,Conwy
53.3,-60.3,,Canada,Happy Valley
53.35,-2.7333,,United Kingdom,Widnes
53.355,83.745,,Russia,Barnaul
53.3667,-1.5,,United Kingdom,Sheffield
53.3667,7.2167,,Germany,Emden
53.3703,55.93,,Russia,Salavat
53.3778,51.3474,,Russia,Otradnyy
53.3833,-2.6,,United Kingdom,Warrington
53.3993,83.9588,,Russia,Novoaltaysk
53.4,-117.5834,,Canada,Hinton
53.4,-2.15,,United Kingdom,Stockport
53.416,-2.918,,United Kingdom,Liverpool
53.4204,14.53,,Poland,Szczecin
53.4227,58.98,,Russia,Magnitogorsk
53.4333,-3.0667,,United Kingdom,Wallasey
53.4333,-1.35,,United Kingdom,Rotherham
53.45,-2.85,,United Kingdom,Knowsley
53.45,-2.7333,,United Kingdom,Saint Helens
53.45,-2.3167,,United Kingdom,Stretford
53.45,125.8,,Russia,Magdagachi
53.4547,41.8044,,Russia,Morshansk
53.4804,18.75,,Poland,Grudziadz
53.4804,49.53,,Russia,Tol'yatti
53.4833,-2.2667,,United Kingdom,Salford
53.5,-112.05,,Canada,Vegreville
53.5,-2.1,,United Kingdom,Ashton-under-Lyne
53.5004,-2.248,,United Kingdom,Manchester
53.5333,-2.6167,,United Kingdom,Wigan
53.5333,-1.1167,,United Kingdom,Doncaster
53.5333,-0.05,,United Kingdom,Grimsby
53.55,-113.5,,Canada,Edmonton
53.55,-2.1167,,United Kingdom,Oldham
53.55,-1.4833,,United Kingdom,Barnsley
53.55,10,,Germany,Hamburg
53.5504,8.58,,Germany,Bremerhaven
53.5739,142.9479,,Russia,Okha
53.5833,-2.4333,,United Kingdom,Bolton
53.5833,-0.65,,United Kingdom,Scunthorpe
53.5891,34.3392,,Russia,Dyat'kovo
53.6,-2.3,,United Kingdom,Bury
53.6167,-2.15,,United Kingdom,Rochdale
53.63,55.96,,Russia,Sterlitamak
53.6333,11.4167,,Germany,Schwerin
53.65,-1.7833,,United Kingdom,Huddersfield
53.663,52.433,,Russia,Buguruslan
53.6667,-3,,United Kingdom,Southport
53.6779,23.8341,,Belarus,Hrodna
53.7,-1.4833,,United Kingdom,Wakefield
53.7014,-57.0121,,Canada,Cartwright
53.7037,91.445,,Russia,Abakan
53.7167,-1.85,,United Kingdom,Halifax
53.7273,78.0219,,Russia,Karasuk
